,0
0,4186381.645165463
1,4592807.831338157
2,4597632.493212016
3,4596682.131468225
4,4594085.985081494
5,4585701.499051246
6,4578442.501619416
7,4598355.0006232625
8,4600749.542782545
9,4606315.345274204
10,4610588.401195241
11,4593164.131976308
12,4596714.080090596
13,4595505.258952943
14,4608998.397815071
15,4590196.285796106
16,4581305.63797125
17,4607842.558467355
18,4635751.885792242
19,4630438.181459627
20,4648905.482647339
21,4659074.633596328
22,4634889.268486582
23,4621077.815783143
24,4618293.029593306
25,4618172.387605393
26,4632627.495106942
27,4631959.311239304
28,4632735.775709058
29,4628860.940661497
30,4630594.3550941795
31,4629082.786656369
32,4624068.14993337
33,4628810.130645987
34,4628383.138696398
35,4630762.603513509
36,4630952.540226424
37,4631773.796625054
38,4635392.353392687
39,4637151.2769808015
40,4639527.279158158
41,4638736.726445702
42,4636205.009076058
43,4635841.303133933
44,4643525.839378593
45,4648920.360418173
46,4648544.519073188
47,4648544.519073188
48,4648544.519073188
49,4648544.519073188
50,4649885.089672188
51,4649765.204674588
52,4649765.204674588
53,4649765.204674588
54,4649765.204674588
55,4649765.204674588
56,4649765.204674588
57,4649672.9340662025
58,4649865.387929694
59,4650657.056800684
60,4651373.963034569
61,4651208.279949813
62,4651208.279949813
