,0
0,1556213.7362251738
1,2077889.9184750177
2,2075190.9832646544
3,2073036.7484684002
4,2073055.7584005978
5,2072040.931082638
6,2072737.993566228
7,2072159.2682487303
8,2083161.5363186228
9,2082834.0101515425
10,2083976.2484284039
11,2087098.8518515145
12,2088592.1309707763
13,2108020.037201181
14,2107162.749833788
15,2107162.749833788
16,2107162.749833788
17,2107162.749833788
18,2107162.749833788
19,2107162.749833788
20,2107162.749833788
21,2107162.749833788
22,2107162.749833788
23,2107162.749833788
24,2107162.749833788
25,2107162.749833788
26,2107162.749833788
27,2107162.749833788
28,2107162.749833788
29,2107162.749833788
30,2107162.749833788
31,2107162.749833788
32,2107162.749833788
33,2107162.749833788
34,2107162.749833788
35,2107162.749833788
36,2107162.749833788
37,2107162.749833788
38,2107162.749833788
39,2107162.749833788
40,2107162.749833788
41,2107162.749833788
42,2107162.749833788
43,2107162.749833788
44,2107162.749833788
45,2107162.749833788
46,2107162.749833788
47,2107162.749833788
48,2107162.749833788
49,2107162.749833788
50,2107162.749833788
51,2107162.749833788
52,2107162.749833788
53,2107162.749833788
54,2107162.749833788
55,2107162.749833788
56,2107162.749833788
57,2107162.749833788
58,2107162.749833788
59,2107162.749833788
60,2107162.749833788
61,2107162.749833788
62,2107162.749833788
