,0
0,626246.8636457289
1,626246.8636457289
2,626237.2841003614
3,625767.9635514739
4,625367.7376438159
5,625843.4611914577
6,625792.635224555
7,625925.3334350357
8,625324.3139236127
9,625793.4301010271
10,626908.9507735772
11,626963.6466715138
12,627429.1461179666
13,625800.9420539849
14,625492.3901331469
15,624476.9531385977
16,624572.5311576384
17,629710.9906603963
18,630342.425467398
19,631092.3539759093
20,630249.1253562422
21,630765.0625037992
22,630518.8589552939
23,632250.2294827937
24,632003.8829342885
25,633283.893610572
26,632311.0151368201
27,633071.3856796182
28,632558.1568184881
29,631208.0513340705
30,629775.7875235758
31,630108.6797288283
32,629230.8299091439
33,629772.8155967328
34,628505.7310020694
35,629984.0891520049
36,630136.9201635971
37,631447.8578918012
38,631352.1986233464
39,630753.1075165675
40,630717.2311671788
41,630851.970750187
42,630426.071214441
43,630741.8449245231
44,629653.9251419716
45,630242.4616541909
46,630388.3667996034
47,628756.0548280841
48,626629.7053894795
49,627414.275376806
50,627150.1807080585
51,626998.317417261
52,626075.6754734553
53,626334.9578615695
54,627097.4686262109
55,626683.3433286384
56,627767.6801480122
57,625253.1688360589
58,622818.6568586074
59,626093.4178613119
60,627222.229957331
61,627315.0111801509
62,627244.4712968986
