,0
0,1022218.6849596018
1,1022423.3948345388
2,1022334.21657825
3,1022602.1702549314
4,1022654.0581359258
5,1022654.3287589948
6,1022387.6037145581
7,1022525.6367871249
8,1022397.7732218505
9,1022993.886126987
10,1023155.5751667969
11,1023220.9107319402
12,1023213.9034322147
13,1023213.9034322147
14,1023213.9034322147
15,1023213.9034322147
16,1023213.9034322147
17,1023246.7565716612
18,1023165.9330727895
19,1023216.6088966895
20,1022914.5054204136
21,1022754.4280573796
22,1023389.720446175
23,1023625.2998717717
24,1023635.3413687069
25,1023601.0320686594
26,1023583.3444699257
27,1023575.9373147822
28,1023566.1086702435
29,1023557.6382856222
30,1023525.0518841224
31,1023667.8880637846
32,1023634.7441526282
33,1023571.5969896265
34,1023680.4172543051
35,1023732.8768986588
36,1023368.9936656012
37,1023519.2050374896
38,1024012.8960062901
39,1024691.2241156189
40,1024400.4441627755
41,1024475.1155393906
42,1024483.0824086559
43,1024625.1062873437
44,1025739.1661490371
45,1026132.1918153458
46,1025961.2801959396
47,1025621.067490669
48,1025613.5272010543
49,1025613.1087807145
50,1025629.056870956
51,1025665.5597253074
52,1025662.028650761
53,1025661.1930024254
54,1025660.6758276384
55,1025660.1959735727
56,1025661.2019733727
57,1025224.1933731727
58,1025105.2461025163
59,1025255.9387512351
60,1025327.259952579
61,1025097.1374675165
62,1025101.4828940511
