,0
0,1558887.7828254527
1,1558886.6286087218
2,1558768.3066775822
3,1558721.0245926497
4,1558749.7842815581
5,1558512.3829227507
6,1558395.841644312
7,1558339.8149636302
8,1558910.3117981497
9,1558789.7803004277
10,1558994.9686568568
11,1559326.9174272392
12,1559299.4271255466
13,1559544.8283524776
14,1559571.934385004
15,1559567.1429288958
16,1559604.9426870695
17,1559961.0044179398
18,1560046.3668576332
19,1560051.6951391743
20,1560043.4853401228
21,1559928.4279730648
22,1559905.7881015386
23,1559984.8723512231
24,1559933.942718186
25,1559920.655944489
26,1559889.7513460878
27,1559930.2760172787
28,1559874.4369046176
29,1559769.1029126265
30,1559036.217962357
31,1559150.6909046303
32,1559173.1072200364
33,1559187.4588695467
34,1559153.381177453
35,1559573.1461587527
36,1559780.0239842385
37,1559771.516559727
38,1559767.2386587807
39,1559673.1098514143
40,1559671.1066525548
41,1560080.6880438987
42,1560077.570255619
43,1559777.0630573784
44,1559838.7169455073
45,1560258.421285074
46,1558417.863390431
47,1557872.3069593261
48,1558976.3756661327
49,1558705.2864365194
50,1558453.8184154837
51,1558810.5346091702
52,1559667.851352275
53,1559349.9438026557
54,1559978.9690073866
55,1559804.1085407077
56,1560465.1918578881
57,1559704.9526237159
58,1557969.7752115722
59,1559744.6716231701
60,1558213.0681325404
61,1558170.055571052
62,1556213.7362251738
