,0
0,4940292.5149826845
1,4940292.5149826845
2,4940292.5149826845
3,4940203.746437378
4,4940193.255699528
5,4940193.255699528
6,4940193.255699528
7,4940121.872662442
8,4940115.452800927
9,4939853.375001026
10,4939833.539000927
11,4939828.432030458
12,4939873.791080416
13,4939376.676267147
14,4939299.662744235
15,4939153.075050617
16,4939145.873033459
17,4939007.642028413
18,4938998.713436041
19,4938608.441236441
20,4937672.0802024985
21,4938037.267157146
22,4938167.050564091
23,4938807.936156932
24,4938715.885823012
25,4938709.946640385
26,4938894.294971675
27,4938415.444636472
28,4938646.3358338205
29,4938825.86368338
30,4939270.297334196
31,4939062.570648203
32,4939008.604574497
33,4938825.823865985
34,4938295.660055038
35,4938860.667603901
36,4939088.675736152
37,4939164.9536016015
38,4939879.53950967
39,4939892.74905232
40,4939181.319907398
41,4940466.0996439755
42,4941687.317106919
43,4940797.823710608
44,4940996.8964979695
45,4940680.998534697
46,4941168.656953325
47,4940982.301414686
48,4940942.652810177
49,4940878.749105288
50,4941077.260739842
51,4941078.604741024
52,4941062.978700547
53,4941062.865903113
54,4941062.865903113
55,4940899.347283452
56,4940894.171179827
57,4940894.171179827
58,4940575.160679727
59,4940716.72816235
60,4940411.985738535
61,4940264.711245365
62,4941038.14497124
