,0
0,3640841.7559045246
1,3453021.2059359243
2,3452995.0699947244
3,3452995.0699947244
4,3452995.0699947244
5,3452995.0699947244
6,3452995.0699947244
7,3452995.0699947244
8,3452995.0699947244
9,3452995.0699947244
10,3452995.0699947244
11,3452995.0699947244
12,3452995.0699947244
13,3452995.0699947244
14,3452995.0699947244
15,3452995.0699947244
16,3452995.0699947244
17,3452995.0699947244
18,3452995.0699947244
19,3452995.0699947244
20,3452995.0699947244
21,3452995.0699947244
22,3452995.0699947244
23,3452995.0699947244
24,3452995.0699947244
25,3452995.0699947244
26,3452995.0699947244
27,3452995.0699947244
28,3452995.0699947244
29,3452995.0699947244
30,3452995.0699947244
31,3452995.0699947244
32,3452995.0699947244
33,3452995.0699947244
34,3452995.0699947244
35,3452995.0699947244
36,3452995.0699947244
37,3452995.0699947244
38,3452995.0699947244
39,3452995.0699947244
40,3452995.0699947244
41,3452995.0699947244
42,3452995.0699947244
43,3452995.0699947244
44,3452995.0699947244
45,3452995.0699947244
46,3452995.0699947244
47,3452995.0699947244
48,3452995.0699947244
49,3452995.0699947244
50,3452995.0699947244
51,3452995.0699947244
52,3452995.0699947244
53,3452995.0699947244
54,3452995.0699947244
55,3452995.0699947244
56,3452995.0699947244
57,3452995.0699947244
58,3452995.0699947244
59,3452995.0699947244
60,3452995.0699947244
61,3452995.0699947244
62,3452995.0699947244
