,0
0,2945080.9642258002
1,2945080.9642258002
2,2945254.2659368496
3,2945384.22871357
4,2945332.7307748366
5,2945324.113834658
6,2945292.533520638
7,2943391.7945032213
8,2943241.2564872922
9,2943054.6809990113
10,2943362.4100899417
11,2943659.2532285484
12,2944470.7823423385
13,2945643.1846948853
14,2944696.567383681
15,2945083.0327885062
16,2945987.337486199
17,2944788.1205683597
18,2945143.534333195
19,2945075.3671130068
20,2947009.8410850926
21,2946326.6006646995
22,2943737.4808485373
23,2945241.6270945775
24,2943467.371480199
25,2941344.4920649077
26,2942613.8543868354
27,2942650.7264821343
28,2941781.421275527
29,2943884.687043609
30,2943968.850710513
31,2943235.555709493
32,2942772.809684417
33,2943351.7480668263
34,2943663.8008903973
35,2945177.585819038
36,2945904.919109987
37,2943961.721591241
38,2941887.905107992
39,2940162.8524387307
40,2940683.193537687
41,2943379.5110902535
42,2942899.9425244373
43,2945639.1808979423
44,2944797.3565226584
45,2946619.7549902447
46,2946350.9267462394
47,2944995.6435231403
48,2946019.2732384773
49,2945862.9899568916
50,2946510.912825475
51,2938499.1849115323
52,2935227.669691968
53,2936074.0659452216
54,2932505.7966643022
55,2928590.2084171637
56,2928989.165327169
57,2924518.322223002
58,2925045.214667936
59,2929066.0265607545
60,2926009.1463588113
61,2926549.1478087017
62,2925775.8332616296
