,tic,datadate,open,high,low,volume,adjcp,macd,rsi,cci,adx,turbulence
0,SP500Futures,20000918,1485.25,1489.75,1462.25,104794.0,1467.5,0.0,100.0,66.66666666666133,100.0,0.0
1,SP500Futures,20000919,1467.0,1482.75,1466.75,103371.0,1478.5,0.24679487179491844,100.0,66.66666666666133,100.0,0.0
2,SP500Futures,20000920,1478.75,1480.5,1450.25,109667.0,1469.5,0.035376190731085444,54.159592529711375,-100.00000000000436,100.0,0.0
3,SP500Futures,20000921,1470.25,1474.0,1455.5,98528.0,1469.5,-0.061648150614928454,54.15959252971139,-70.1208981001733,100.0,0.0
4,SP500Futures,20000922,1454.75,1471.0,1436.75,97416.0,1468.5,-0.15286417911988792,51.36010598278163,-123.36814621409884,100.0,0.0
5,SP500Futures,20000924,1469.5,1477.75,1455.5,85491.0,1461.0,-0.15286417911988792,51.36010598278163,-41.31736526946086,100.0,0.0
6,SP500Futures,20000925,1469.5,1477.75,1455.5,85491.0,1461.0,-0.7067814958938925,51.36010598278163,-41.31736526946086,100.0,0.0
7,SP500Futures,20000926,1461.0,1467.0,1442.5,99803.0,1443.0,-2.024921421961153,25.300306947597292,-157.3340769659811,100.0,0.0
8,SP500Futures,20000927,1444.0,1456.0,1438.25,101996.0,1446.75,-2.536194757809426,32.663676098237815,-131.8264987622438,100.0,0.0
9,SP500Futures,20000928,1447.75,1481.0,1445.0,84280.0,1476.0,-1.1539319675680417,62.49470380765223,34.678747940691004,22.034561549247083,0.0
10,SP500Futures,20000929,1473.0,1473.25,1454.0,78277.0,1454.0,-1.445829386547075,46.474895872890286,-25.4846779237027,22.03456154924707,0.0
11,SP500Futures,20001001,1453.75,1464.25,1447.5,84100.0,1456.25,-1.445829386547075,46.474895872890286,-60.31258006661562,22.034561549247066,0.0
12,SP500Futures,20001002,1453.75,1464.25,1447.5,84100.0,1456.25,-1.5562861019370757,46.474895872890286,-60.31258006661562,22.034561549247062,0.0
13,SP500Futures,20001003,1457.25,1474.0,1438.75,89440.0,1441.5,-2.6323279751049995,39.04592124967053,-90.26876737720059,1.8215422175313676,0.0
14,SP500Futures,20001004,1442.0,1457.25,1432.5,101607.0,1450.25,-2.6869680666677596,44.49110250156207,-114.95176848874614,11.828781544632575,0.0
15,SP500Futures,20001005,1449.5,1462.0,1447.25,92232.0,1456.0,-2.2829370691142685,47.669081167575825,-42.405708460754425,3.2765929224575006,0.0
16,SP500Futures,20001006,1456.0,1460.5,1411.5,95257.0,1426.25,-3.9346188765744046,36.488058783124636,-187.89965568125947,40.11957025164317,0.0
17,SP500Futures,20001008,1425.25,1426.75,1408.0,67432.0,1416.5,-3.9346188765744046,36.488058783124636,-231.90039934225953,40.119570251643175,0.0
18,SP500Futures,20001009,1425.25,1426.75,1408.0,67432.0,1416.5,-6.2686005818111425,36.488058783124636,-231.90039934225953,40.11957025164316,0.0
19,SP500Futures,20001010,1417.5,1424.5,1390.0,106613.0,1391.0,-9.712870900768849,29.845360261278714,-239.60712093308652,51.48501809331282,0.0
20,SP500Futures,20001011,1393.5,1398.0,1361.75,132059.0,1378.5,-12.845195641087685,27.322956721503658,-249.74865951742612,63.202404025751335,0.0
21,SP500Futures,20001012,1379.5,1387.75,1339.0,110135.0,1344.0,-17.394995822980945,22.011440170445297,-238.68042049600248,69.53621824665217,0.0
22,SP500Futures,20001013,1346.25,1387.75,1339.5,86048.0,1386.25,-17.27451814901292,37.42271133819198,-163.4211984485078,69.53621824665215,0.0
23,SP500Futures,20001015,1386.0,1393.75,1378.25,85209.0,1392.0,-17.27451814901292,37.42271133819198,-109.8819799189717,69.53621824665217,0.0
24,SP500Futures,20001016,1386.0,1393.75,1378.25,85209.0,1392.0,-16.599322997625222,37.42271133819198,-109.8819799189717,69.53621824665215,0.0
25,SP500Futures,20001017,1391.0,1395.5,1355.0,99618.0,1359.75,-18.53599745017732,32.06782937844311,-131.72710293547587,75.22645536832819,0.0
26,SP500Futures,20001018,1362.75,1372.0,1324.0,112021.0,1353.75,-20.01450400493195,31.208360039493,-150.55102358093382,80.43511786571622,0.0
27,SP500Futures,20001019,1356.0,1404.0,1356.0,88966.0,1401.75,-16.87976758949162,43.69677543344802,-76.01237234101457,46.45694519979475,0.0
28,SP500Futures,20001020,1402.0,1422.0,1394.5,71889.0,1411.0,-13.599469065640733,45.663253277862246,-35.116582865029635,31.56025208472391,0.0
29,SP500Futures,20001022,1411.0,1419.75,1399.75,85786.0,1417.0,-13.599469065640733,45.663253277862246,-25.67803394778725,31.560252084723906,0.0
30,SP500Futures,20001023,1411.0,1419.75,1399.75,85786.0,1417.0,-9.988941956233475,45.663253277862246,-25.67803394778725,31.560252084723917,0.0
31,SP500Futures,20001024,1415.25,1428.75,1399.0,99159.0,1404.25,-8.443679949225725,43.35272942059418,-24.476248924696556,23.86555471711794,0.0
32,SP500Futures,20001025,1405.25,1405.5,1370.5,110358.0,1374.0,-9.791046496276294,38.563570036165835,-72.29240731335672,36.447929026198715,0.0
33,SP500Futures,20001026,1374.75,1384.25,1348.5,118287.0,1371.0,-10.830954507094702,38.13140976430482,-95.52438742395054,44.074553917868066,0.0
34,SP500Futures,20001027,1370.0,1402.0,1368.0,81305.0,1401.0,-8.980673896097187,44.55865170387046,-46.818019796550146,30.561396435938367,0.0
35,SP500Futures,20001029,1398.0,1419.5,1387.0,101978.0,1411.25,-8.980673896097187,44.55865170387046,-10.633051839979107,30.561396435938367,0.0
36,SP500Futures,20001030,1398.0,1419.5,1387.0,101978.0,1411.25,-6.255749895042072,44.55865170387046,-10.633051839979107,30.561396435938367,0.0
37,SP500Futures,20001031,1413.25,1445.5,1408.25,89660.0,1440.75,-1.529278174224828,50.19150428722871,48.693611772122715,11.799545880827667,0.0
38,SP500Futures,20001101,1441.0,1441.0,1419.5,92961.0,1432.5,1.101904673836998,48.75833126315068,50.14271387796156,11.799545880827669,0.0
39,SP500Futures,20001102,1432.25,1444.5,1430.0,77315.0,1435.0,3.184292985815091,49.212932763344526,68.57584391751712,9.381705291706934,0.0
