,date,rewards
0,20190709,23356.84656403726
1,20190710,23830.596235635923
2,20190711,-10155.115357875824
3,20190712,24643.073165035108
4,20190715,-6499.212898348458
5,20190716,-473.9595439825207
6,20190717,-13810.909496172797
7,20190718,-6905.505523663247
8,20190719,-16383.572570552584
9,20190722,26809.54516525357
10,20190723,270.76245574862696
11,20190724,15571.197192306863
12,20190725,-26741.783465508837
13,20190726,-6499.321219578851
14,20190729,-25793.979468850885
15,20190730,7447.023665083572
16,20190731,-19023.895793523407
17,20190801,-10155.115357875824
18,20190802,-25116.931157864165
19,20190805,-49353.91479989188
20,20190806,18820.807026519673
21,20190807,4332.84244928346
22,20190808,33918.152996074175
23,20190809,-15638.864110974828
24,20190812,-16789.865195867373
25,20190813,20851.850408325437
26,20190814,-59170.40445112041
27,20190815,19497.747016275534
28,20190816,7514.792134904768
29,20190819,16722.096726045944
30,20190820,-15977.38149639126
31,20190821,-1760.186144980602
32,20190822,-10222.883827697486
33,20190823,-29043.582532986533
34,20190826,17669.907492780825
35,20190827,6363.8858310894575
36,20190828,3114.1812157998793
37,20190829,25794.07424992742
38,20190830,676.946759833023
39,20190903,-22205.845479144948
40,20190904,32157.86529994011
41,20190905,25455.455313357525
42,20190906,-23085.8877760584
43,20190909,8597.929968899116
44,20190910,-17534.478874368127
45,20190911,15706.62581071956
46,20190912,-6905.505523663247
47,20190913,-1895.6147633932997
48,20190916,-6566.981368169887
49,20190917,12592.349813842913
50,20190918,406.184304084396
51,20190919,13540.153810501099
52,20190920,-1421.7567705640104
53,20190923,-21054.844394252636
54,20190924,-37506.280215703184
55,20190925,10290.543976288522
56,20190926,-18211.52041527792
57,20190927,-20377.897634419613
58,20190930,6634.648286837852
59,20191001,-15368.1016552262
60,20191002,-8191.738894738024
61,20191003,32360.96083702077
