,date,assets
0,0,1000030.1427175622
1,20170405,1000030.1427175622
2,20170406,1000030.1427175622
3,20170407,1000030.1427175622
4,20170410,1000030.1427175622
5,20170411,1000030.1427175622
6,20170412,1000030.1427175622
7,20170413,1000030.1427175622
8,20170417,1000030.1427175622
9,20170418,1000030.1427175622
10,20170419,1000030.1427175622
11,20170420,1000030.1427175622
12,20170421,1000030.1427175622
13,20170424,1000030.1427175622
14,20170425,1000030.1427175622
15,20170426,1000030.1427175622
16,20170427,1000030.1427175622
17,20170428,1000030.1427175622
18,20170501,1000030.1427175622
19,20170502,1000030.1427175622
20,20170503,1000030.1427175622
21,20170504,1000030.1427175622
22,20170505,1000030.1427175622
23,20170508,1000030.1427175622
24,20170509,1000030.1427175622
25,20170510,1000030.1427175622
26,20170511,1000030.1427175622
27,20170512,1000030.1427175622
28,20170515,1000030.1427175622
29,20170516,1000030.1427175622
30,20170517,1000030.1427175622
31,20170518,1000030.1427175622
32,20170519,1000030.1427175622
33,20170522,1000030.1427175622
34,20170523,1000030.1427175622
35,20170524,1000030.1427175622
36,20170525,1000030.1427175622
37,20170526,1000030.1427175622
38,20170530,1000030.1427175622
39,20170531,1000030.1427175622
40,20170601,1000030.1427175622
41,20170602,1000030.1427175622
42,20170605,1000030.1427175622
43,20170606,1000030.1427175622
44,20170607,1000030.1427175622
45,20170608,1000030.1427175622
46,20170609,1000030.1427175622
47,20170612,1000030.1427175622
48,20170613,1000030.1427175622
49,20170614,1000030.1427175622
50,20170615,1000030.1427175622
51,20170616,1000030.1427175622
52,20170619,1000030.1427175622
53,20170620,1000030.1427175622
54,20170621,1000030.1427175622
55,20170622,1000030.1427175622
56,20170623,1000030.1427175622
57,20170626,1000030.1427175622
58,20170627,1000030.1427175622
59,20170628,1000030.1427175622
60,20170629,1000030.1427175622
61,20170630,1000030.1427175622
62,20170703,1000030.1427175622
