,date,assets
0,0,1000001.3222078106
1,20181004,999995.0061206968
2,20181005,999994.720612383
3,20181008,999994.720612383
4,20181009,999994.720612383
5,20181010,999994.720612383
6,20181011,999994.720612383
7,20181012,999994.720612383
8,20181015,999994.720612383
9,20181016,999994.720612383
10,20181017,999994.720612383
11,20181018,999994.720612383
12,20181019,999994.720612383
13,20181022,999994.720612383
14,20181023,999994.720612383
15,20181024,999994.720612383
16,20181025,1000009.5989378814
17,20181026,1000009.324795212
18,20181029,1000009.324795212
19,20181030,1000008.758156881
20,20181031,1000024.0885429617
21,20181101,1000023.5478010323
22,20181102,1000023.5478010323
23,20181105,1000023.5478010323
24,20181106,1000023.5478010323
25,20181107,1000023.5478010323
26,20181108,1000023.5478010323
27,20181109,1000023.5478010323
28,20181112,1000023.5478010323
29,20181113,1000023.5478010323
30,20181114,1000023.5478010323
31,20181115,1000023.5478010323
32,20181116,1000023.5478010323
33,20181119,1000023.5478010323
34,20181120,1000015.883843596
35,20181121,1000022.7435598631
36,20181123,1000022.1764033712
37,20181126,1000056.4891529352
38,20181127,1000055.4064543585
39,20181128,1000055.4064543585
40,20181129,1000055.4064543585
41,20181130,1000055.4064543585
42,20181203,1000055.4064543585
43,20181204,1000055.4064543585
44,20181206,1000055.4064543585
45,20181207,1000055.4064543585
46,20181210,1000062.1819874288
47,20181211,1000061.9084655104
48,20181212,1000061.9084655104
49,20181213,1000061.9084655104
50,20181214,1000061.9084655104
51,20181217,1000053.6562190215
52,20181218,1000058.8859230367
53,20181219,1000056.4861561445
54,20181220,1000034.0539863243
55,20181221,999992.102682024
56,20181224,999929.3134048743
57,20181226,1000043.5013641864
58,20181227,1000055.8555518589
59,20181228,1000037.5226425384
60,20181231,1000067.2660152247
61,20190102,1000054.4236466417
62,20190103,999940.6801259972
