,date,assets
0,0,1000000.0
1,20160105,996687.45
2,20160106,984728.1499999999
3,20160107,982424.7999999999
4,20160108,979973.7
5,20160111,974523.7999999999
6,20160112,972879.2999999999
7,20160113,970435.6
8,20160114,974992.7
9,20160115,954448.6499999999
10,20160119,943408.7
11,20160120,931871.5
12,20160121,947736.6
13,20160122,979199.0499999999
14,20160125,938955.2
15,20160126,957418.0499999999
16,20160127,969077.2
17,20160128,1002984.3999999999
18,20160129,1000836.7499999999
19,20160201,957039.4499999998
20,20160202,925398.3999999998
21,20160203,984761.2999999998
22,20160204,964717.5999999999
23,20160205,947125.8999999999
24,20160208,922086.1499999999
25,20160209,879698.8999999999
26,20160210,863465.4999999999
27,20160211,868383.45
28,20160212,893550.95
29,20160216,883766.3499999999
30,20160217,934832.5
31,20160218,919795.0
32,20160219,906958.5
33,20160222,953672.7999999999
34,20160223,902434.3499999999
35,20160224,920249.0999999999
36,20160225,945412.7999999999
37,20160226,942525.0999999999
38,20160229,982487.5499999999
39,20160301,1003448.0
40,20160302,1019407.45
41,20160303,1019366.1
42,20160304,1098524.75
43,20160307,1186679.7999999998
44,20160308,1095330.65
45,20160309,1194185.65
46,20160310,1167736.3499999999
47,20160311,1201633.746
48,20160314,1132606.746
49,20160315,1088441.824633194
50,20160316,1186165.3814935456
51,20160317,1269708.4643792878
52,20160318,1254101.5496515045
53,20160321,1279591.5013665925
54,20160322,1266337.8505090484
55,20160323,1169600.6181740342
56,20160324,1155140.04186483
57,20160328,1148186.0517407607
58,20160329,1096494.7350850296
59,20160330,1079605.9567552567
60,20160331,1074937.1322958374
61,20160401,999683.2782949829
62,20160404,946465.2461767578
63,20160405,957280.5687651061
64,20160406,1054346.879589691
65,20160407,1033289.0152365112
66,20160408,1143068.287002411
67,20160411,1194879.8115911866
68,20160412,1279439.1759450072
69,20160413,1248030.6773564452
70,20160414,1238366.52394458
71,20160415,1186204.0979788895
72,20160418,1173966.8087370987
73,20160419,1232977.6997672196
74,20160420,1297192.2248602982
75,20160421,1284400.0356185073
76,20160422,1292776.171181465
77,20160425,1254655.8164017182
78,20160426,1311169.9248413544
79,20160427,1387254.111854782
80,20160428,1400421.393144699
81,20160429,1416493.8836685715
82,20160502,1351571.8826118088
83,20160503,1280701.705327568
84,20160504,1286404.3796519318
85,20160505,1309164.5494895477
86,20160506,1328375.6520896454
87,20160509,1258127.92586689
88,20160510,1336120.8860567093
89,20160511,1416614.5972200013
90,20160512,1442960.651018524
91,20160513,1425647.432409111
92,20160516,1522804.9582330857
93,20160517,1560698.4901714248
94,20160518,1509068.7113748246
95,20160519,1526244.0119116593
96,20160520,1512995.1542229692
97,20160523,1494552.4893802032
98,20160524,1535246.7928958284
99,20160525,1585726.6517398225
100,20160526,1565309.6288485262
101,20160527,1572492.9731631014
102,20160531,1544893.930759594
103,20160601,1559093.40211961
104,20160602,1542967.1560395928
105,20160603,1532127.733559582
106,20160606,1584836.127893841
107,20160607,1633796.5851699945
108,20160608,1687577.5338862878
109,20160609,1643677.7403621178
110,20160610,1547367.888961361
111,20160613,1522101.6814349634
112,20160614,1511726.824142025
113,20160615,1455781.8161487083
114,20160616,1379383.3292170982
115,20160617,1495473.9095561486
116,20160620,1553844.1175494653
117,20160621,1556171.0747256738
118,20160622,1523645.920846859
119,20160623,1574369.1933845293
120,20160624,1427633.2212630692
121,20160627,1379179.8218250924
122,20160628,1440847.9717579538
123,20160629,1514531.235966938
124,20160630,1467071.6967327767
125,20160701,1509643.450259846
126,20160705,1365736.192618
127,20160706,1395547.1310403063
128,20160707,1270922.6043288806
129,20160708,1273165.1017995493
130,20160711,1236885.5314618722
131,20160712,1356202.1440412179
132,20160713,1261737.1971006051
133,20160714,1285787.973679127
134,20160715,1312085.4705709117
135,20160718,1274810.1813597605
136,20160719,1248254.928919346
137,20160720,1249405.3508385965
138,20160721,1198653.46574181
139,20160722,1181771.9521431772
140,20160725,1120651.2637806742
141,20160726,1107379.6528134195
142,20160727,1071612.661208134
143,20160728,1026374.2545041849
144,20160729,1042464.205573826
